"","x"
"137",17.2509090909091
"138",27.6165454545455
"139",15.4587272727273
"140",28.914
"141",14.0856363636364
"142",10.0865454545455
"143",23.6027272727273
"144",25.8207272727273
"145",23.1069090909091
"146",25.102
"147",11.1336363636364
"148",20.2541818181818
"149",28.7785454545454
"150",20.094
"151",23.3421818181818
"152",16.8676363636364
"153",24.1389090909091
"154",14.2341818181818
"155",23.9987272727273
"156",12.8245454545455
"157",21.6481818181818
"158",27.3847272727273
"159",23.1889090909091
"160",21.0356363636364
"161",13.8049090909091
"162",17.7847272727273
"163",18.462
"164",15.5787272727273
"165",20.1336363636364
"166",15.352
"167",21.5481818181818
"168",14.6885454545455
"169",14.2685454545454
"170",23.9569090909091
"171",26.5501818181818
"172",22.8701818181818
"173",17.0989090909091
"174",21.3385454545455
"175",13.3365454545454
"176",25.5741818181818
"177",14.6209090909091
"178",20.4069090909091
"179",27.5441818181818
"180",20.0805454545455
"181",11.0765454545454
"182",6.96490909090909
"183",13.044
"184",7.74690909090909
"185",20.8161818181818
"186",21.2727272727273
"187",19.5121818181818
"188",24.7227272727273
"189",8.25890909090909
"190",12.0716363636364
"191",13.764
"192",17.5801818181818
"193",19.3556363636364
"194",23.1101818181818
"195",22.9561818181818
"196",21.0016363636364
"197",17.9485454545455
"198",18.9936363636364
"199",9.69018181818182
"200",24.5565454545455
"201",11.2021818181818
"202",22.3356363636364
"203",15.7956363636364
"204",17.716
"205",20.3381818181818
"206",22.9381818181818
"207",8.50690909090909
"208",19.1867272727273
"209",9.05163636363636
"210",11.7396363636364
"211",23.6705454545454
"212",19.1965454545454
"213",21.6941818181818
"214",17.1029090909091
"215",15.7347272727273
"216",10.9785454545455
"217",17.2376363636364
"218",22.854
"219",17.4565454545454
"220",24.9721818181818
"221",14.9327272727273
"222",22.2425454545455
"223",12.8687272727273
"224",17.4527272727273
"225",16.6636363636364
"226",27.0467272727273
"227",18.0227272727273
"228",22.0887272727273
"229",29.8841818181818
"230",12.9945454545455
"231",26.5521818181818
"232",6.18218181818182
"233",20.4567272727273
"234",18.156
"235",15.5787272727273
"236",19.1487272727273
"237",17.9521818181818
"238",28.4381818181818
"239",23.1409090909091
"240",14.2521818181818
"241",24.8249090909091
"242",17.3345454545454
"243",29.2345454545454
"244",21.0396363636364
"245",18.7501818181818
"246",21.1549090909091
"247",12.0716363636364
"248",20.4209090909091
"249",18.9416363636364
"250",15.2696363636364
"251",9.24418181818182
"252",16.8649090909091
"253",15.1365454545455
"254",25.4805454545454
"255",22.2867272727273
"256",14.4581818181818
"257",15.1621818181818
"258",10.9365454545455
"259",19.5765454545455
"260",14.0787272727273
"261",20.8149090909091
"262",21.774
"263",18.0976363636364
"264",13.7485454545455
"265",28.5701818181818
"266",21.1529090909091
"267",21.0936363636364
"268",11.9441818181818
"269",21.2981818181818
"270",26.1885454545454
"271",20.4527272727273
"272",15.2189090909091
"273",21.0107272727273
"274",22.0861818181818
"275",24.1841818181818
"276",17.7396363636364
"277",17.2049090909091
"278",14.5529090909091
"279",15.9787272727273
"280",12.3305454545455
"281",12.6696363636364
"282",13.0065454545454
"283",18.1869090909091
"284",14.5085454545454
"285",18.3725454545455
"286",20.1069090909091
"287",18.9249090909091
"288",13.4087272727273
"289",18.9709090909091
"290",21.2456363636364
"291",19.764
"292",21.9505454545454
"293",15.8207272727273
"294",17.2885454545454
"295",14.8301818181818
"296",15.3827272727273
"297",21.16
"298",12.922
"299",13.8525454545455
"300",19.7776363636364
"301",16.7236363636364
"302",15.5116363636364
"303",9.50254545454545
"304",16.9256363636364
"305",26.4656363636364
"306",16.6481818181818
"307",14.5485454545454
"308",24.1205454545454
"309",13.5887272727273
"310",24.9749090909091
"311",26.6567272727273
"312",15.2109090909091
"313",12.8156363636364
"314",12.96
"315",14.4247272727273
"316",11.5965454545455
"317",19.7585454545454
"318",21.3916363636364
"319",25.2421818181818
"320",15.6565454545454
"321",19.7167272727273
"322",10.7776363636364
"323",18.3869090909091
"324",17.9269090909091
"325",18.5736363636364
"326",17.7381818181818
"327",20.544
"328",10.9845454545454
"329",14.7901818181818
"330",18.3861818181818
"331",16.4085454545455
"332",22.082
"333",16.9767272727273
"334",17.1629090909091
"335",18.7356363636364
"336",14.7081818181818
"337",17.1421818181818
"338",20.4427272727273
"339",18.2896363636364
"340",25.1367272727273
"341",22.7865454545455
"342",25.3481818181818
"343",17.9476363636364
"344",18.5985454545455
"345",16.0976363636364
"346",18.7009090909091
"347",18.7621818181818
"348",8.66890909090909
"349",16.7327272727273
"350",15.3076363636364
"351",23.4476363636364
"352",11.8221818181818
"353",22.0256363636364
"354",11.1341818181818
"355",21.6987272727273
"356",28.6767272727273
"357",6.90890909090909
"358",4.73872727272727
"359",25.0545454545454
"360",17.2081818181818
"361",27.9749090909091
"362",14.7889090909091
"363",21.4025454545455
"364",16.2341818181818
"365",22.7289090909091
"366",22.1647272727273
"367",14.8087272727273
"368",20.4567272727273
"369",21.4141818181818
"370",26.2965454545454
"371",11.8485454545455
"372",13.2485454545455
"373",16.6287272727273
"374",18.6887272727273
"375",13.7767272727273
"376",15.2987272727273
"377",21.3667272727273
"378",20.0407272727273
"379",27.6449090909091
"380",20.734
"381",26.94
"382",25.0796363636364
"383",23.2665454545455
"384",19.3147272727273
"385",16.4107272727273
"386",16.4505454545455
"387",15.3425454545455
"388",28.016
"389",22.4105454545454
"390",22.6065454545454
"391",16.3976363636364
"392",6.56854545454545
"393",24.3356363636364
"394",26.0149090909091
"395",16.0521818181818
"396",17.6167272727273
"397",15.1196363636364
"398",11.1327272727273
"399",16.8569090909091
"400",27.2765454545454
"401",26.494
"402",12.6921818181818
"403",9.16963636363636
"404",19.0727272727273
"405",17.0456363636364
"406",13.2641818181818
"407",16.0425454545455
"408",17.6665454545455
"409",20.5049090909091
"410",28.2009090909091
"411",21.9367272727273
"412",12.6009090909091
"413",23.3687272727273
"414",11.1336363636364
"415",14.9329090909091
"416",13.0876363636364
"417",14.4147272727273
"418",22.7581818181818
"419",18.2381818181818
"420",18.7169090909091
"421",18.5587272727273
"422",30.8047272727273
"423",25.8845454545454
"424",24.15
"425",23.1981818181818
"426",24.556
"427",11.2565454545455
"428",23.2129090909091
"429",29.0121818181818
"430",7.07072727272727
"431",13.844
"432",17.8896363636364
"433",15.24
"434",25.8705454545454
"435",15.1685454545454
"436",19.2789090909091
"437",24.5221818181818
"438",17.7029090909091
"439",13.8821818181818
"440",13.2547272727273
"441",26.1505454545454
"442",17.5567272727273
"443",7.05963636363636
"444",7.82672727272727
"445",15.7385454545455
"446",13.4981818181818
"447",16.046
"448",19.7381818181818
"449",23.9221818181818
"450",20.8345454545454
"451",19.3649090909091
"452",23.8569090909091
"453",25.1841818181818
"454",21.2756363636364
"455",30.0076363636364
"456",21.9821818181818
"457",21.632
"458",7.74090909090909
"459",25.8476363636364
"460",19.6221818181818
"461",21.2067272727273
"462",14.1247272727273
"463",18.3561818181818
"464",17.576
"465",12.472
"466",19.1685454545454
"467",32.9685454545454
"468",26.6065454545454
"469",14.9361818181818
"470",9.24072727272727
"471",23.3285454545455
"472",10.7967272727273
"473",28.518
"474",21.6941818181818
"475",20.6836363636364
"476",13.4905454545455
"477",18.3869090909091
"478",16.5087272727273
"479",19.1947272727273
"480",8.79890909090909
"481",16.0509090909091
"482",14.8916363636364
"483",17.2525454545455
"484",14.8501818181818
"485",27.8716363636364
"486",8.98854545454545
"487",19.9445454545454
"488",18.6496363636364
"489",12.0589090909091
"490",15.0485454545455
"491",27.5529090909091
"492",21.9005454545454
"493",17.8249090909091
"494",18.1076363636364
"495",20.3469090909091
"496",20.0727272727273
"497",22.5387272727273
"498",24.4961818181818
"499",17.8676363636364
"500",19.144
"501",16.9929090909091
"502",28.6849090909091
"503",16.864
"504",25.1225454545454
"505",10.5489090909091
"506",10.6021818181818
"507",28.4536363636364
"508",19.7585454545454
"509",19.1627272727273
"510",16.4801818181818
"511",22.112
"512",26.306
"513",19.4667272727273
"514",25.3085454545454
"515",15.9485454545455
"516",27.5416363636364
"517",2.76072727272727
"518",11.4361818181818
"519",20.5287272727273
"520",21.3781818181818
"521",12.1576363636364
"522",11.4885454545455
"523",26.3889090909091
"524",24.8127272727273
"525",15.6501818181818
"526",15.5787272727273
"527",13.8605454545455
"528",11.7676363636364
"529",20.4487272727273
"530",11.3149090909091
"531",27.0785454545454
"532",16.8196363636364
"533",22.5481818181818
"534",16.8585454545454
"535",24.1749090909091
"536",17.2376363636364
"537",14.5427272727273
"538",21.0696363636364
"539",18.7105454545454
"540",26.4247272727273
"541",7.436
"542",16.3641818181818
"543",11.3687272727273
"544",26.4301818181818
"545",12.5636363636364
"546",27.9156363636364
"547",26.9647272727273
"548",26.0229090909091
"549",23.8169090909091
"550",20.4647272727273
"551",20.6196363636364
"552",18.1747272727273
"553",19.7325454545454
"554",16.7196363636364
"555",20.5547272727273
"556",12.2101818181818
"557",17.4196363636364
"558",18.4616363636364
"559",13.5305454545455
"560",11.4721818181818
"561",15.3636363636364
"562",27.6385454545455
"563",13.7167272727273
"564",20.0656363636364
"565",21.7265454545454
"566",22.4987272727273
"567",18.4645454545454
"568",14.7976363636364
"569",18.7527272727273
"570",26.0169090909091
"571",21.6129090909091
"572",21.0041818181818
"573",19.4709090909091
"574",13.6189090909091
"575",22.944
"576",17.9847272727273
"577",26.9256363636364
"578",9.13690909090909
"579",6.78963636363636
"580",21.4201818181818
"581",29.5529090909091
"582",16.6245454545455
"583",16.0521818181818
"584",4.64254545454545
"585",17.1865454545454
"586",15.1827272727273
"587",11.9489090909091
"588",4.348
"589",22.504
"590",25.5629090909091
"591",24.9869090909091
"592",21.1705454545455
"593",21.4296363636364
"594",18.0929090909091
"595",15.7061818181818
"596",20.6249090909091
"597",25.6265454545455
"598",25.7865454545454
"599",16.0981818181818
"600",13.9847272727273
"601",21.2469090909091
"602",8.94272727272727
"603",18.6441818181818
"604",18.5156363636364
"605",10.8189090909091
"606",20.6349090909091
"607",8.81
"608",21.072
"609",18.8187272727273
"610",14.6796363636364
"611",11.5221818181818
"612",13.7161818181818
"613",17.7245454545454
"614",23.9987272727273
"615",23.4909090909091
"616",25.8647272727273
"617",17.4409090909091
"618",21.7925454545455
"619",18.9965454545455
"620",23.8367272727273
"621",17.3609090909091
"622",21.3165454545455
"623",15.0696363636364
"624",18.3376363636364
"625",17.7676363636364
"626",24.6441818181818
"627",19.5027272727273
"628",18.6007272727273
"629",23.1645454545455
"630",13.8296363636364
"631",25.0276363636364
"632",20.8667272727273
"633",18.1356363636364
"634",14.4385454545454
"635",18.4705454545455
"636",15.92
"637",19.2036363636364
"638",15.0481818181818
"639",13.9241818181818
"640",21.5956363636364
"641",20.6605454545454
"642",20.3347272727273
"643",14.0005454545455
"644",22.8765454545455
"645",9.80272727272727
"646",20.5365454545455
"647",21.7925454545455
"648",9.58363636363637
"649",15.5721818181818
"650",28.2387272727273
"651",21.5609090909091
"652",28.6301818181818
"653",20.4869090909091
"654",16.3867272727273
"655",23.0621818181818
"656",26.7367272727273
"657",9.52218181818182
"658",19.2865454545455
"659",22.3476363636364
"660",16.6996363636364
"661",16.2449090909091
"662",24.4101818181818
"663",19.6049090909091
"664",12.6421818181818
"665",16.1549090909091
"666",22.3356363636364
"667",22.6567272727273
"668",13.0187272727273
"669",11.4721818181818
"670",6.10854545454546
"671",25.2147272727273
"672",22.7609090909091
"673",18.7201818181818
"674",19.3461818181818
"675",25.7756363636364
"676",18.7427272727273
"677",11.2069090909091
"678",18.0616363636364
"679",20.5276363636364
"680",13.0525454545455
"681",16.4325454545454
"682",30.4447272727273
"683",14.0041818181818
"684",21.5396363636364
"685",16.4545454545454
"686",11.0067272727273
"687",20.9181818181818
"688",14.816
"689",16.5301818181818
"690",25.4641818181818
"691",25.6787272727273
"692",12.7236363636364
"693",17.3709090909091
"694",13.972
"695",4.44690909090909
"696",21.1476363636364
"697",16.1621818181818
"698",12.5469090909091
"699",21.1476363636364
"700",27.5709090909091
"701",18.1365454545455
"702",17.178
"703",16.8649090909091
"704",17.6045454545455
"705",22.8421818181818
"706",23.1605454545454
"707",3.66218181818182
"708",27.0185454545454
"709",26.1896363636364
"710",15.7249090909091
"711",18.3887272727273
"712",23.8676363636364
"713",24.9236363636364
"714",27.9605454545454
"715",13.3676363636364
"716",13.5601818181818
"717",24.7227272727273
"718",21.6289090909091
"719",21.01
"720",14.6689090909091
"721",22.1167272727273
"722",20.9369090909091
"723",26.4185454545454
"724",21.6009090909091
"725",20.3065454545455
"726",16.3356363636364
"727",16.5505454545454
"728",11.4445454545454
"729",6.778
"730",23.8285454545454
"731",10.8129090909091
"732",14.7496363636364
"733",31.53
"734",14.554
"735",15.724
"736",19.8481818181818
"737",18.8969090909091
"738",18.4416363636364
"739",14.1745454545455
"740",19.1085454545454
"741",10.6909090909091
"742",15.7801818181818
"743",13.844
"744",15.8385454545455
"745",18.4269090909091
"746",16.9045454545454
"747",15.4747272727273
"748",6.09818181818182
"749",26.0109090909091
"750",28.2336363636364
"751",13.8436363636364
"752",15.8749090909091
"753",22.6065454545454
"754",21.3341818181818
"755",21.9456363636364
"756",11.1605454545455
"757",18.1525454545454
"758",23.1381818181818
"759",14.4676363636364
"760",15.8921818181818
"761",9.62272727272727
"762",15.4781818181818
"763",11.5965454545455
"764",20.0309090909091
"765",27.7276363636364
"766",20.0067272727273
"767",21.29
"768",17.2385454545455
"769",15.4249090909091
"770",31.1196363636364
"771",16.2921818181818
"772",18.5865454545454
"773",22.8076363636364
"774",22.5449090909091
"775",18.2256363636364
"776",19.1741818181818
"777",26.2921818181818
"778",22.16
"779",9.25072727272727
"780",14.4207272727273
"781",16.7496363636364
"782",18.2276363636364
"783",21.1829090909091
"784",25.01
"785",27.9749090909091
"786",26.0585454545455
"787",15.3921818181818
"788",17.242
"789",8.72872727272727
"790",18.9356363636364
"791",17.42
"792",28.0581818181818
"793",25.1027272727273
"794",23.9569090909091
"795",10.0696363636364
"796",18.7376363636364
"797",22.8567272727273
"798",14.7621818181818
"799",3.03490909090909
"800",20.2349090909091
"801",34.7585454545454
"802",12.4869090909091
"803",14.8065454545455
"804",17.6085454545454
"805",21.704
"806",15.1481818181818
"807",18.4649090909091
"808",26.7441818181818
"809",21.2469090909091
"810",16.5336363636364
"811",22.1769090909091
"812",20.0067272727273
"813",14.8481818181818
"814",20.4776363636364
"815",10.0225454545455
"816",18.4769090909091
"817",16.9829090909091
"818",17.7741818181818
"819",25.5676363636364
"820",15.9967272727273
"821",15.9769090909091
"822",24.1147272727273
"823",25.5867272727273
"824",18.9209090909091
"825",15.2849090909091
"826",18.8845454545454
"827",20.2349090909091
"828",23.3356363636364
"829",22.142
"830",10.3901818181818
"831",13.792
"832",13.7061818181818
"833",15.2165454545455
"834",18.1447272727273
"835",8.90563636363636
"836",26.4216363636364
"837",18.9941818181818
"838",17.7765454545455
"839",20.1545454545454
"840",9.87618181818182
"841",18.0301818181818
"842",9.13290909090909
"843",26.3387272727273
"844",18.5627272727273
"845",24.5447272727273
"846",20.24
"847",18.4645454545455
"848",11.6456363636364
"849",18.0047272727273
"850",19.6107272727273
"851",17.9005454545454
"852",14.1569090909091
"853",16.8956363636364
"854",13.4521818181818
"855",14.7465454545455
"856",21.2845454545454
"857",14.1565454545455
"858",12.5469090909091
"859",21.9209090909091
"860",7.43872727272727
"861",21.0527272727273
"862",21.9036363636364
"863",8.77890909090909
"864",12.6585454545455
"865",10.6181818181818
"866",10.2009090909091
"867",16.9609090909091
"868",12.5729090909091
"869",18.9941818181818
"870",17.3749090909091
"871",17.4409090909091
"872",13.7805454545455
"873",12.7849090909091
"874",17.9165454545454
"875",21.3201818181818
"876",14.1301818181818
"877",21.6067272727273
"878",19.4721818181818
"879",17.0856363636364
"880",19.8996363636364
"881",3.75218181818182
"882",24.3796363636364
"883",21.9885454545454
"884",11.6021818181818
"885",10.6601818181818
"886",21.0181818181818
"887",16.4167272727273
"888",11.7145454545454
"889",16.7687272727273
"890",14.7369090909091
"891",28.166
"892",25.2625454545454
"893",21.0396363636364
"894",11.2105454545455
"895",21.6601818181818
"896",23.9205454545454
"897",18.0789090909091
"898",23.4569090909091
"899",20.3705454545455
"900",15.8587272727273
"901",21.5241818181818
"902",15.648
"903",20.2596363636364
"904",20.0481818181818
"905",15.8589090909091
"906",17.3436363636364
"907",20.5701818181818
"908",28.2627272727273
"909",10.3289090909091
"910",17.8687272727273
"911",21.2985454545455
"912",16.6549090909091
"913",16.6665454545454
"914",24.3796363636364
"915",29.1865454545454
"916",14.5249090909091
"917",16.3525454545455
"918",24.5681818181818
"919",11.4581818181818
"920",18.7427272727273
"921",21.7541818181818
"922",24.3305454545454
"923",8.55018181818182
"924",21.1476363636364
"925",8.88763636363636
"926",22.7169090909091
"927",18.8536363636364
"928",10.2065454545455
"929",21.2985454545455
"930",14.7069090909091
"931",17.4805454545455
"932",17.1629090909091
"933",21.3687272727273
"934",17.2509090909091
"935",25.6549090909091
"936",14.2836363636364
"937",22.2876363636364
"938",11.5147272727273
"939",10.5489090909091
"940",18.1529090909091
"941",23.0569090909091
"942",23.4069090909091
"943",23.7649090909091
"944",17.1001818181818
"945",17.2556363636364
"946",17.3627272727273
"947",22.0076363636364
"948",16.8121818181818
"949",21.5145454545454
"950",8.292
"951",18.4001818181818
"952",17.2801818181818
"953",23.1976363636364
"954",11.8227272727273
"955",8.39363636363636
"956",15.4069090909091
"957",17.1956363636364
"958",17.4349090909091
"959",17.6627272727273
"960",20.5241818181818
"961",22.0729090909091
"962",19.4067272727273
"963",15.1516363636364
"964",15.3876363636364
"965",5.22454545454546
"966",3.66218181818182
"967",17.5321818181818
"968",13.1381818181818
"969",15.3745454545454
"970",12.664
"971",13.7396363636364
"972",14.3096363636364
"973",14.7196363636364
"974",13.916
"975",13.762
"976",10.0389090909091
"977",20.8621818181818
"978",12.4341818181818
"979",17.7029090909091
"980",19.4129090909091
"981",25.2929090909091
"982",21.256
"983",26.1021818181818
"984",13.0407272727273
"985",24.7441818181818
"986",24.0287272727273
"987",18.6261818181818
"988",13.7709090909091
"989",20.0801818181818
"990",14.372
"991",7.88672727272727
"992",24.4685454545454
"993",30.7387272727273
"994",15.6065454545455
"995",12.3367272727273
"996",16.108
"997",23.0505454545454
"998",11.2581818181818
"999",25.7709090909091
"1000",17.0565454545455
"1001",14.5281818181818
"1002",23.9965454545454
"1003",22.6821818181818
"1004",21.0696363636364
"1005",13.1401818181818
"1006",11.2956363636364
"1007",20.2349090909091
"1008",17.7847272727273
"1009",22.856
"1010",24.4085454545455
"1011",24.1021818181818
"1012",23.2929090909091
"1013",17.912
"1014",20.7745454545454
"1015",27.9785454545454
"1016",11.6616363636364
"1017",16.1605454545454
"1018",24.1185454545455
"1019",11.9509090909091
"1020",19.9809090909091
"1021",27.1821818181818
"1022",21.5027272727273
"1023",21.5496363636364
"1024",23.5949090909091
"1025",25.754
"1026",11.9796363636364
"1027",14.09
"1028",13.3745454545455
"1029",14.8127272727273
"1030",18.7865454545455
"1031",22.0469090909091
"1032",25.5005454545454
"1033",16.0229090909091
"1034",17.7656363636364
"1035",25.5967272727273
"1036",16.862
"1037",19.8341818181818
"1038",26.9647272727273
"1039",19.576
"1040",23.0901818181818
"1041",21.4447272727273
"1042",10.8607272727273
"1043",11.7396363636364
"1044",20.5521818181818
"1045",17.542
"1046",23.0265454545455
"1047",20.6965454545454
"1048",9.03418181818182
"1049",27.3076363636364
"1050",16.6427272727273
"1051",13.5765454545454
"1052",19.5096363636364
"1053",18.1149090909091
"1054",19.954
"1055",25.9536363636364
"1056",15.5249090909091
"1057",18.4521818181818
"1058",14.3456363636364
"1059",23.3687272727273
"1060",27.8081818181818
"1061",14.744
"1062",16.5049090909091
"1063",21.0801818181818
"1064",23.5521818181818
"1065",14.7745454545454
"1066",33.094
"1067",13.5765454545455
"1068",20.1169090909091
"1069",16.616
"1070",28.1167272727273
"1071",13.628
"1072",16.8029090909091
"1073",20.7705454545454
"1074",20.144
"1075",15.1405454545454
"1076",18.7621818181818
"1077",16.3921818181818
"1078",22.504
"1079",19.2885454545455
"1080",28.4585454545454
"1081",13.7825454545455
"1082",10.3245454545455
"1083",23.9309090909091
"1084",21.8276363636364
"1085",18.7765454545455
"1086",13.8765454545455
"1087",20.4741818181818
"1088",19.4796363636364
"1089",23.9221818181818
"1090",6.93690909090909
"1091",23.9896363636364
"1092",15.2945454545455
"1093",20.9985454545455
"1094",15.8385454545455
"1095",16.948
"1096",31.4045454545454
"1097",11.9305454545455
"1098",10.8525454545455
"1099",21.5016363636364
"1100",19.6909090909091
"1101",20.57
"1102",21.5109090909091
"1103",18.3747272727273
"1104",9.42018181818182
"1105",17.4347272727273
"1106",12.9227272727273
"1107",25.7756363636364
"1108",11.7765454545455
"1109",14.2965454545455
"1110",14.3929090909091
"1111",12.3847272727273
"1112",15.4747272727273
"1113",13.2889090909091
"1114",19.6805454545454
"1115",11.4909090909091
"1116",21.0781818181818
"1117",19.4796363636364
"1118",9.142
"1119",17.9741818181818
"1120",26.4301818181818
"1121",24.1956363636364
"1122",25.3821818181818
"1123",13.1067272727273
"1124",21.3781818181818
"1125",28.9376363636364
"1126",13.0605454545454
"1127",26.8356363636364
"1128",14.9789090909091
"1129",21.692
"1130",21.8049090909091
"1131",18.0207272727273
"1132",16.5376363636364
"1133",24.8409090909091
"1134",24.2301818181818
"1135",18.3481818181818
"1136",15.604
"1137",19.074
"1138",11.8305454545455
"1139",18.3947272727273
"1140",13.1816363636364
"1141",18.0307272727273
"1142",28.5165454545455
"1143",11.9565454545454
"1144",21.1556363636364
"1145",23.5527272727273
"1146",21.2009090909091
"1147",37.1665454545454
"1148",21.7816363636364
"1149",20.4285454545454
"1150",17.9576363636364
"1151",11.3629090909091
"1152",21.3941818181818
"1153",14.4956363636364
"1154",14.9769090909091
"1155",17.1909090909091
"1156",21.9916363636364
"1157",26.5927272727273
"1158",19.5729090909091
"1159",15.5587272727273
"1160",19.7681818181818
"1161",21.0076363636364
"1162",15.0781818181818
"1163",11.1641818181818
"1164",19.1276363636364
"1165",21.904
"1166",23.824
"1167",11.2167272727273
"1168",19.6167272727273
"1169",15.1125454545455
"1170",22.9849090909091
"1171",17.8681818181818
"1172",21.8589090909091
"1173",22.2676363636364
"1174",23.3687272727273
"1175",22.0145454545455
"1176",24.352
"1177",14.6305454545454
"1178",11.7189090909091
"1179",15.4781818181818
"1180",14.6881818181818
"1181",22.0847272727273
"1182",24.6476363636364
"1183",18.0356363636364
"1184",10.5285454545454
"1185",19.0221818181818
"1186",18.5069090909091
"1187",13.1381818181818
"1188",33.6329090909091
"1189",22.8545454545455
"1190",27.6265454545455
"1191",16.0916363636364
"1192",22.2347272727273
"1193",17.4741818181818
"1194",19.6781818181818
"1195",22.2121818181818
"1196",16.6447272727273
"1197",15.1801818181818
"1198",14.7336363636364
"1199",22.1421818181818
"1200",23.1156363636364
"1201",28.31
"1202",17.9087272727273
"1203",20.2936363636364
"1204",17.2145454545455
"1205",10.2825454545455
"1206",25.622
"1207",19.9401818181818
"1208",17.7136363636364
"1209",27.3725454545454
"1210",24.2265454545454
"1211",27.452
"1212",30.0956363636364
"1213",13.2696363636364
"1214",20.7729090909091
"1215",10.5696363636364
"1216",18.7427272727273
"1217",14.2165454545455
"1218",13.5227272727273
"1219",26.5929090909091
"1220",19.7361818181818
"1221",22.8645454545454
"1222",18.8136363636364
"1223",17.1725454545454
"1224",11.118
"1225",18.2156363636364
"1226",26.6885454545455
"1227",17.5901818181818
"1228",15.1021818181818
"1229",17.616
"1230",28.0767272727273
"1231",20.4749090909091
"1232",30.0425454545454
"1233",9.18963636363636
"1234",20.836
"1235",17.7156363636364
"1236",29.9207272727273
"1237",13.5696363636364
"1238",17.7676363636364
"1239",14.942
"1240",15.0467272727273
"1241",17.8041818181818
"1242",24.0789090909091
"1243",8.76272727272727
"1244",15.4521818181818
"1245",27.2481818181818
"1246",13.8309090909091
"1247",15.1656363636364
"1248",20.836
"1249",7.73363636363636
"1250",25.88
"1251",18.1505454545455
"1252",17.8009090909091
"1253",7.58054545454545
"1254",21.7921818181818
"1255",17.0565454545455
"1256",16.236
"1257",23.2481818181818
"1258",5.862
"1259",13.552
"1260",15.5061818181818
"1261",25.5227272727273
"1262",18.1081818181818
"1263",17.1127272727273
"1264",22.8567272727273
"1265",25.744
"1266",22.2701818181818
"1267",27.4105454545454
"1268",29.9821818181818
"1269",16.4965454545455
"1270",17.9529090909091
"1271",8.52072727272727
"1272",19.4301818181818
"1273",18.6281818181818
"1274",15.3796363636364
"1275",22.6356363636364
"1276",20.4605454545454
"1277",21.1989090909091
"1278",19.3049090909091
"1279",23.7005454545454
"1280",19.3665454545454
"1281",15.2341818181818
"1282",20.1947272727273
"1283",15.8896363636364
"1284",7.70254545454545
"1285",26.5501818181818
"1286",23.7707272727273
"1287",19.5301818181818
